date,unrate,claimrate,cclaimrate,cunrate,labforce,initclaims_1wdelay,contclaims_1wdelay,initclaims,contclaims,totclaims,totclaims_1wdelay,claimrate_1wdelay,cclaimrate_1wdelay,cclaimrate2,cclaimrate_1wdelay2,cunrate_1cclaimrate_1wdelay
01apr2014,6.1999998,1.9150409,-.069098949,-.5,155369,327000,2767000,308000,2680000,2988000,3094000,1.9829774,-.019170761,.004774665,.00036751808,0
01may2014,6.3000002,1.9186581,.0036172867,.10000038,155684,305000,2646000,324000,2657000,2981000,2951000,1.8993493,-.083628058,.000013084763,.0069936523,.041814029
01jun2014,6.0999999,1.8685286,-.050129533,-.20000029,155707,315000,2583000,314000,2595000,2909000,2898000,1.861463,-.037886381,.00251297,.0014353779,-.0037886526
01jul2014,6.1999998,1.8213696,-.047158957,.099999905,156007,294000,2542000,308000,2528000,2836000,2836000,1.8213696,-.040093303,.0022239671,.0016074729,.0080186725
01aug2014,6.0999999,1.8076112,-.013758421,-.099999905,156130,300000,2483000,303000,2517000,2820000,2783000,1.7838943,-.037475348,.00018929415,.0014044017,-.0037475312
01sep2014,5.9000001,1.7632742,-.044337034,-.19999981,156040,295000,2447000,288000,2465000,2753000,2742000,1.7562288,-.027665496,.0019657726,.00076537963,.002766547
01oct2014,5.6999998,1.7476288,-.015645385,-.20000029,156417,291000,2406000,290000,2437000,2727000,2697000,1.728403,-.027825832,.00024477806,.00077427697,.0055651614
01nov2014,5.8000002,1.6903534,-.057275414,.10000038,156494,303000,2389000,293000,2351000,2644000,2692000,1.7210406,-.0073623657,.0032804732,.000054204429,.0014724752
01dec2014,5.5999999,1.7029407,.012587309,-.20000029,156332,276000,2338000,286000,2379000,2665000,2614000,1.6703516,-.050688982,.00015844035,.002569373,-.0050689178
01jan2015,5.6999998,1.6848757,-.018064976,.099999905,157030,261000,2335000,298000,2336000,2634000,2596000,1.6605685,-.0097831488,.00032634335,.000095709998,.0019566326
01feb2015,5.5,1.6582818,-.026593924,-.19999981,156644,305000,2341000,285000,2319000,2604000,2646000,1.6850283,.024459839,.00070723676,.00059828372,.0024459816
01mar2015,5.4000001,1.6923726,.034090757,-.099999905,156643,284000,2306000,290000,2361000,2651000,2590000,1.6534307,-.031597614,.0011621797,.00099840923,.0063195168
01apr2015,5.4000001,1.643227,-.049145579,0,157060,269000,2254000,295000,2279000,2574000,2523000,1.6106689,-.042761803,.002415288,.0018285718,.004276176
01may2015,5.5999999,1.6133962,-.029830813,.19999981,157651,281000,2236000,276000,2258000,2534000,2517000,1.6025723,-.0080965757,.00088987744,.000065554537,0
01jun2015,5.3000002,1.6092508,-.0041453838,-.29999971,157062,273000,2265000,269000,2268000,2537000,2538000,1.6098851,.0073127747,.000017184208,.000053476673,.0014625535
01jul2015,5.1999998,1.6121023,.0028514862,-.10000038,156997,269000,2253000,265000,2267000,2532000,2522000,1.6057353,-.0041497946,8.1309736e-06,.000017220795,.0012449372
01aug2015,5.0999999,1.6146805,.0025782585,-.099999905,157172,274000,2252000,279000,2256000,2535000,2526000,1.608948,.0032126904,6.6474167e-06,.00001032138,-.00032127026
01sep2015,5,1.6027027,-.011977792,-.099999905,156733,269000,2234000,264000,2255000,2519000,2503000,1.5925229,-.016425133,.00014346749,.000269785,.0016425117
01oct2015,5,1.5682721,-.034430623,0,157167,264000,2218000,264000,2194000,2458000,2482000,1.5835848,-.0089380741,.0011854678,.000079889171,.00089380657
01nov2015,5.0999999,1.5633053,-.004966855,.099999905,157463,261000,2181000,272000,2185000,2457000,2442000,1.5537612,-.029823542,.000024669649,.00088944362,0
01dec2015,5,1.5610017,-.0023036003,-.099999905,158035,260000,2176000,268000,2190000,2458000,2436000,1.5470301,-.0067311525,5.3065742e-06,.000045308414,-.00067311461
01jan2016,4.8000002,1.5888885,.027886868,-.19999981,158280,269000,2199000,290000,2221000,2511000,2468000,1.5616794,.014649272,.0007776774,.00021460117,-.0014649258
01feb2016,4.9000001,1.559262,-.029626489,.099999905,158640,270000,2203000,262000,2206000,2468000,2473000,1.5624211,.0007417202,.00087772886,5.5014885e-07,-.0001483439
01mar2016,5,1.5292486,-.030013442,.099999905,159179,264000,2138000,263000,2163000,2426000,2402000,1.51412,-.048301101,.00090080668,.0023329963,-.0048301057
01apr2016,5.0999999,1.5027108,-.026537776,.099999905,159141,259000,2137000,257000,2135000,2392000,2396000,1.5052236,-.0088963509,.00070425356,.000079145058,-.00088963425
01may2016,4.8000002,1.5432855,.04057467,-.29999971,158784,267000,2186000,279000,2177000,2456000,2453000,1.5414004,.036176801,.0016463038,.001308761,.0036176767
01jun2016,4.9000001,1.5247128,-.018572688,.099999905,158967,262000,2139000,261000,2160000,2421000,2401000,1.5121171,-.029283285,.00034494474,.00085751078,.0087849768
01jul2016,4.8000002,1.5097473,-.014965534,-.099999905,159194,264000,2134000,260000,2140000,2400000,2398000,1.5084891,-.0036280155,.00022396722,.000013162497,-.00036280122
01aug2016,4.9000001,1.5082227,-.0015245676,.099999905,159562,264000,2148000,264000,2137000,2401000,2412000,1.5151324,.0066432953,2.3243065e-06,.000044133372,-.00066432892
01sep2016,5,1.4715283,-.036694407,.099999905,159714,247000,2081000,250000,2098000,2348000,2328000,1.458994,-.056138396,.0013464795,.0031515195,-.0056138341
01oct2016,4.9000001,1.4601099,-.011418343,-.099999905,159605,256000,2066000,263000,2069000,2332000,2322000,1.4538487,-.0051453114,.00013037855,.000026474228,-.00051453063
01nov2016,4.6999998,1.4266471,-.033462882,-.20000029,159506,246000,2050000,232000,2045000,2277000,2296000,1.4385514,-.015297294,.0011197645,.0002340072,.0015297279
01dec2016,4.6999998,1.4657756,.039128542,0,159678,257000,2077000,260000,2078000,2338000,2334000,1.4632678,.024716377,.0015310427,.0006108993,-.0049432823
01jan2017,4.6999998,1.4429039,-.022871733,0,159616,254000,2030000,244000,2060000,2304000,2284000,1.4303787,-.032889128,.00052311615,.0010816947,0
01feb2017,4.5999999,1.4140186,-.028885245,-.099999905,159789,231000,2040000,248000,2009000,2257000,2271000,1.4227897,-.0075889826,.0008343574,.000057592657,0
01mar2017,4.4000001,1.4068553,-.0071632862,-.19999981,160169,256000,2011000,255000,1993000,2248000,2267000,1.418746,-.0040436983,.000051312669,.000016351496,.00040436944
01apr2017,4.5,1.3829143,-.02394104,.099999905,160470,252000,1984000,242000,1973000,2215000,2236000,1.3960254,-.022720575,.0005731734,.00051622454,.0045441105
01may2017,4.4000001,1.353524,-.029390335,-.099999905,160036,234000,1944000,237000,1935000,2172000,2178000,1.3572631,-.038762331,.00086379179,.0015025183,-.0038762295
01jun2017,4.3000002,1.3740659,.020541906,-.099999905,160217,237000,1966000,243000,1956000,2199000,2203000,1.3765652,.01930213,.00042196992,.00037257222,-.0019302111
01jul2017,4.3000002,1.3762585,.0021926165,0,160437,245000,1961000,241000,1964000,2205000,2206000,1.3768826,.00031733513,4.8075672e-06,1.0070158e-07,-.000031733482
01aug2017,4.4000001,1.3637751,-.012483358,.099999905,160670,240000,1949000,236000,1952000,2188000,2189000,1.3643985,-.012484074,.00015583423,.00015585209,0
01sep2017,4.1999998,1.3692662,.0054910183,-.20000029,161107,262000,1932000,259000,1941000,2200000,2194000,1.3655318,.0011333227,.000030151283,1.2844204e-06,.00011333216
01oct2017,4.0999999,1.3363789,-.03288722,-.099999905,160252,235000,1917000,230000,1923000,2153000,2152000,1.3357582,-.029773593,.0010815692,.00088646682,.0059547271
01nov2017,4.1999998,1.3460051,.0096261501,.099999905,160507,233000,1940000,235000,1922000,2157000,2173000,1.3559893,.020231128,.000092662769,.00040929852,-.0020231109
01dec2017,4.0999999,1.3500968,.0040917397,-.099999905,160543,243000,1908000,239000,1928000,2167000,2151000,1.3401284,-.015860915,.000016742333,.00025156862,-.00158609
01jan2018,4,1.3304846,-.019612193,-.099999905,160992,233000,1921000,228000,1908000,2136000,2154000,1.3416966,.0015681982,.00038463812,2.4592457e-06,-.00015681967
01feb2018,4.0999999,1.3037915,-.026693106,.099999905,161764,215000,1854000,220000,1879000,2099000,2069000,1.2851571,-.056539536,.0007125219,.0031967191,.0056539481
01mar2018,4,1.2641873,-.039604187,-.099999905,161765,220000,1805000,224000,1821000,2045000,2025000,1.2518237,-.033333421,.0015684916,.001111117,-.003333339
01apr2018,4,1.2672704,.0030831099,0,161914,208000,1769000,235000,1815000,2050000,1977000,1.2221432,-.02968049,9.5055666e-06,.0008809315,.0029680461
01may2018,3.8,1.2142248,-.05304563,-.20000005,161897,230000,1739000,224000,1742000,1966000,1969000,1.2160777,-.0060654879,.0028138389,.000036790145,0
01jun2018,4,1.195822,-.018402815,.20000005,162200,220000,1740000,220000,1716000,1936000,1960000,1.2106463,-.0054314137,.00033866361,.000029500254,.001086283
01jul2018,3.8,1.2077682,.011946201,-.20000005,162316,220000,1726000,212000,1747000,1959000,1946000,1.1997534,-.010892868,.00014271172,.00011865457,-.0021785742
01aug2018,3.8,1.1878065,-.019961715,0,161735,214000,1717000,215000,1713000,1928000,1931000,1.1896547,-.010098696,.00039847006,.00010198366,.0020197397
01sep2018,3.7,1.1759977,-.011808753,-.099999905,161985,212000,1675000,212000,1690000,1902000,1887000,1.1667234,-.022931337,.00013944665,.0005258462,0
01oct2018,3.8,1.1531932,-.022804499,.099999905,162471,219000,1657000,212000,1656000,1868000,1876000,1.158132,-.0085914135,.00052004517,.000073812385,.00085914053
01nov2018,3.8,1.1977522,.044559002,0,162713,230000,1664000,220000,1726000,1946000,1894000,1.1657465,.0076144934,.0019855048,.000057980509,.00076144864
01dec2018,3.9000001,1.1744605,-.023291707,.10000014,163124,220000,1723000,214000,1697000,1911000,1943000,1.1941271,.028380632,.00054250361,.00080546032,0
01jan2019,4,1.1794708,.0050102472,.099999905,163067,211000,1740000,215000,1709000,1924000,1951000,1.1960226,.0018955469,.000025102578,3.5930982e-06,.00018955496
01feb2019,3.8,1.2117718,.032301068,-.20000005,163032,223000,1747000,218000,1758000,1976000,1970000,1.2080923,.012069702,.0010433591,.00014567771,.001206969
01mar2019,3.8,1.1881104,-.023661494,0,163010,215000,1710000,218000,1719000,1937000,1925000,1.1807498,-.027342558,.00055986631,.00074761547,.0054685129
01apr2019,3.7,1.1361266,-.051983714,-.099999905,162737,224000,1671000,203000,1649000,1852000,1895000,1.1625054,-.018244386,.0027023065,.0003328576,0
01may2019,3.7,1.1546237,.018497109,0,162848,218000,1687000,213000,1666000,1879000,1905000,1.1706004,.008095026,.00034214306,.00006552945,-.00080950186
01jun2019,3.5999999,1.1716447,.017020941,-.10000014,163046,224000,1689000,219000,1689000,1908000,1913000,1.174715,.0041146278,.00028971242,.000016930162,0
01jul2019,3.5999999,1.1628621,-.0087826252,0,163586,210000,1692000,217000,1679000,1896000,1902000,1.1665419,-.0081731081,.000077134508,.000066799694,.00081731199
01aug2019,3.7,1.1681929,.005330801,.10000014,163861,215000,1678000,214000,1697000,1911000,1893000,1.1571895,-.0093524456,.00002841744,.000087468237,0
01sep2019,3.5,1.1467036,-.021489263,-.20000005,163958,215000,1665000,211000,1668000,1879000,1880000,1.1473138,-.0098756552,.00046178841,.000097528566,-.00098756689
01oct2019,3.5999999,1.1649325,.018228889,.099999905,164278,212000,1694000,217000,1693000,1910000,1906000,1.1624929,.015179038,.00033229237,.0002304032,-.0030358084
01nov2019,3.5999999,1.1559674,-.0089651346,0,164447,215000,1699000,221000,1678000,1899000,1914000,1.1650982,.002605319,.00008037364,6.7876872e-06,.00026053164
01dec2019,3.5999999,1.1827519,.026784539,0,164579,218000,1725000,227000,1718000,1945000,1943000,1.1815357,.016437531,.00071741152,.00027019239,0
01jan2020,3.5,1.1714739,-.011278033,-.099999905,164455,210000,1752000,219000,1709000,1928000,1962000,1.1921327,.010596991,.00012719403,.00011229621,0
01feb2020,3.5,1.1674926,-.0039812326,0,164448,218000,1730000,215000,1705000,1920000,1948000,1.1845186,-.0076141357,.000015850213,.000057975063,.00076141284
01mar2020,4.4000001,1.2320004,.064507723,.9000001,162721,2923000,3094000,256000,1770000,2026000,6017000,3.6589074,2.4743888,.0041612461,6.1226001,0
01apr2020,14.8,13.432808,12.200808,10.4,156478,3451000,21664000,4202000,17656000,21858000,25115000,15.434394,11.775486,148.85971,138.66206,10.597939
01may2020,13.3,13.63131,.19850159,-1.5,158200,1887000,19396000,2149000,19181000,21330000,21283000,13.601273,-1.8331213,.03940288,3.3603337,-19.064461
01jun2020,11.1,12.304046,-1.3272638,-2.1999998,159797,1460000,17713000,1472000,17993000,19465000,19173000,12.119469,-1.4818039,1.7616292,2.1957428,2.2227058
01jul2020,10.2,11.458914,-.84513187,-.90000057,160085,1262000,15964000,1398000,16913000,18311000,17226000,10.779927,-1.3395414,.71424788,1.7943712,2.946991
01aug2020,8.3999996,9.2875662,-2.1713476,-1.8000002,160818,872000,13246000,920000,13948000,14868000,14118000,8.8190651,-1.9608622,4.7147503,3.8449805,1.7647771
01sep2020,7.8000002,8.4356232,-.85194302,-.59999943,160078,860000,11381000,860000,12706000,13566000,12241000,7.6117101,-1.207355,.72580689,1.4577061,2.1732392
01oct2020,6.9000001,5.3080373,-3.1275859,-.9000001,160718,768000,7076000,798000,7699000,8497000,7844000,4.9001112,-2.7115989,9.7817936,7.3527684,1.6269578
01nov2020,6.6999998,4.2745681,-1.0334692,-.20000029,160536,762000,5606000,732000,6138000,6870000,6368000,3.9622195,-.93789172,1.0680586,.87964088,.84410262
01dec2020,6.6999998,3.9280908,-.34647727,0,160567,803000,5311000,873000,5433000,6306000,6114000,3.8084915,-.15372801,.1200465,.023632301,.030745646
01jan2021,6.3000002,3.5897787,-.33831215,-.39999962,160161,836000,4791000,886000,4878000,5764000,5627000,3.504456,-.30403543,.11445511,.092437543,0
01feb2021,6.1999998,3.31916,-.27061868,-.10000038,160211,747000,4383000,847000,4469000,5316000,5130000,3.203027,-.30142903,.073234469,.090859465,.1205715
01mar2021,6,2.8749588,-.44420123,-.19999981,160558,658000,3753000,765000,3841000,4606000,4411000,2.7532442,-.44978285,.19731474,.20230462,.044978455
